"bucket","prefix","depth","count_distinct_key","max_depth","avg_depth","max_size","min_size","avg_size","sum_size","count_distinct_suffix","distinct_suffix","count_distinct_storage_class","distinct_storage_class","is_intt","ratio_intt_coverage_count","ratio_intt_coverage_size","is_version","count_version","ratio_version_latest_count","ratio_version_latest_size","max_last_modified_date","max_days_since_last_modified","min_last_modified_date","min_days_since_last_modified","avg_days_since_last_modified","count_distinct_owner","distinct_owner"
"sample-bucket","BalljointVolute/WindshieldPayload.MassdriverLintel-GearboxChisel",2,"2",2,"2","2816","48","971","2912","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","1","0","0.01648351648351648352","2023-10-29 12:57:42","199","2023-01-18 09:01:41","483","372","0","{NULL}"
"sample-bucket","BalljointVolute/WindshieldPayload.GroutLandinggear-EasementChisel",2,"2",2,"2","2832","48","1440","2880","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-03-19 12:16:35","423","2023-03-19 12:16:35","423","423","0","{NULL}"
"sample-bucket","BalljointVolute/OilfilterClinker.TurboThrust",2,"2",2,"2","3136","64","1540","6160","2","{enc,json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","True","2","1","0.47272727272727272727","2023-03-30 07:56:06","412","2023-03-30 07:55:28","412","412","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor",2,"146",5,"4","158848","64","46090","2128238816","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.0000000000000000000000000000","True","35372","242","0.79601546370818565129","2023-11-19 11:57:21","178","2022-12-29 12:35:08","503","450","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/NoseconeExcavator",3,"4",4,"4","141872","64","37294","596704","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.49975867431758459806","2023-03-16 08:51:06","426","2023-01-31 07:32:07","470","444","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/NoseconeExcavator/JoistLandinggear",4,"2",4,"4","141872","4304","73124","292496","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49975384278759367649","2023-03-16 08:51:04","426","2023-01-31 07:32:07","470","448","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-MasonryLeafspring",3,"2",4,"4","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:35:46","503","2022-12-29 12:35:08","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-MasonryLeafspring/JoistLandinggear",4,"2",4,"4","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:35:46","503","2022-12-29 12:35:08","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring",3,"10",5,"4","158848","64","41353","3225552","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","48","4","0.55497849670381999732","2023-04-04 13:16:09","407","2022-12-29 12:37:33","503","439","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring/SuperchargerEmpennage-MasonryLeafspring",4,"2",5,"5","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:37:33","503","2022-12-29 12:37:33","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring/SuperchargerEmpennage-MasonryLeafspring/JoistLandinggear",5,"2",5,"5","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:37:33","503","2022-12-29 12:37:33","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-MasonryLeafspring/JoistLandinggear",4,"2",4,"4","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:38:31","503","2022-12-29 12:38:17","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular",3,"4",4,"4","141872","64","37298","1491904","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","32","8","0.79992278323538243748","2023-04-04 13:16:09","407","2023-03-01 08:22:52","441","423","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-ThrustCabinfilter-PlumbExtravehicular/JoistLandinggear",4,"2",4,"4","141872","4304","73131","731312","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","4","0.79992123744721815039","2023-04-04 13:16:07","407","2023-03-01 08:22:52","441","424","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade",3,"8",4,"4","158848","64","51726","20379968","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","378","47","0.97072105314394998069","2023-03-16 08:51:54","426","2022-12-29 12:39:18","503","452","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade/JoistLandinggear",4,"2",4,"4","158848","2464","75036","9154384","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","120","60","0.98403213149022370047","2023-03-05 13:16:31","437","2022-12-29 12:39:18","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade-WheelRebar",3,"4",4,"4","143312","64","37414","1795872","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","40","10","0.83378770870084282176","2023-03-16 08:51:54","426","2023-02-26 17:17:07","444","432","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-TierodBarricade-WheelRebar/JoistLandinggear",4,"2",4,"4","143312","4304","73364","880368","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","10","5","0.83379677589371717282","2023-03-16 08:51:52","426","2023-02-26 17:17:07","444","433","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker",3,"3",4,"4","141872","64","48795","1171072","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","6","0.75000000000000000000","2023-07-05 15:06:22","315","2023-07-05 06:03:48","315","315","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SuperchargerEmpennage-LandinggearClinker/JoistLandinggear",4,"2",4,"4","141872","4448","73160","585280","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","3","0.75000000000000000000","2023-07-05 15:06:20","315","2023-07-05 06:03:48","315","315","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle",3,"4",4,"4","143312","64","39341","6373312","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","154","38","0.95316469678559593505","2023-03-16 08:52:15","426","2023-01-24 12:39:52","477","468","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/GyroscopeBumper-RoverNacelle/JoistLandinggear",4,"2",4,"4","143312","2464","56687","3117792","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","53","26","0.95306935164372735577","2023-03-16 08:52:13","426","2023-01-24 12:39:52","477","469","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/IonengineFlaps-CabinfilterGirder",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:52:26","426","2022-12-29 12:41:20","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/IonengineFlaps-CabinfilterGirder/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:52:24","426","2022-12-29 12:41:20","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/IonengineFlaps-UndercarriageBarricade",3,"4",4,"4","143312","64","37474","599584","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50216149863905641245","2023-03-16 08:52:33","426","2023-02-07 12:52:40","463","441","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/IonengineFlaps-UndercarriageBarricade/JoistLandinggear",4,"2",4,"4","143312","4304","73484","293936","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50220456153720537804","2023-03-16 08:52:31","426","2023-02-07 12:52:40","463","445","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-UndercarriageBooster",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:52:44","426","2022-12-29 12:42:46","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-UndercarriageBooster/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:52:42","426","2022-12-29 12:42:46","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/DredgeJetengine",3,"4",4,"4","141872","64","37294","596704","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.49975867431758459806","2023-03-16 08:54:04","426","2023-02-12 17:17:44","458","439","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-OrbitStrut",3,"8",4,"4","143312","64","40802","1795296","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","28","3","0.66602498975099370800","2023-03-16 08:52:54","426","2023-01-22 11:10:24","479","441","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-OrbitStrut/JoistLandinggear",4,"2",4,"4","143312","4304","73808","147616","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-01-22 11:10:42","479","2023-01-22 11:10:24","479","479","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-OrbitStrut-VacuumUndercarriage",3,"4",4,"4","143312","64","41506","1494208","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","28","7","0.80023129309975585728","2023-03-16 08:52:54","426","2023-02-26 14:13:00","444","435","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/satellite-OrbitStrut-VacuumUndercarriage/JoistLandinggear",4,"2",4,"4","143312","4288","73259","732592","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","4","0.80027081922816519973","2023-03-16 08:52:52","426","2023-02-26 14:13:00","444","437","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/DredgeJetengine/JoistLandinggear",4,"2",4,"4","141872","4304","73124","292496","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.49975384278759367649","2023-03-16 08:54:02","426","2023-02-12 17:17:44","458","442","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/UmbilicalKeystone-MortarFender",3,"4",4,"4","158848","64","41520","332160","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-08 18:52:26","434","2022-12-29 12:44:01","503","486","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/UmbilicalKeystone-MortarFender/JoistLandinggear",4,"2",4,"4","158848","4304","81576","163152","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2022-12-29 12:45:30","503","2022-12-29 12:44:01","503","503","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/UmbilicalKeystone-FuselageBrake",3,"4",4,"4","141872","64","37312","298496","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 08:54:24","426","2023-03-16 08:54:20","426","426","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/UmbilicalKeystone-FuselageBrake/JoistLandinggear",4,"2",4,"4","141872","4448","73160","146320","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-03-16 08:54:22","426","2023-03-16 08:54:20","426","426","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/OilfilterTailpipe-SpackleModule",3,"3",4,"4","141872","64","48795","292768","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-13 11:22:34","337","2023-06-13 11:22:30","337","337","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/OilfilterTailpipe-SpackleModule/JoistLandinggear",4,"2",4,"4","141872","4448","73160","146320","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-06-13 11:22:32","337","2023-06-13 11:22:30","337","337","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter",3,"11",4,"4","158848","64","40764","1549024","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","16","1","0.42886359410829012333","2023-09-04 06:12:17","254","2022-12-29 12:47:00","503","424","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter-PayloadRadiator",3,"3",4,"4","139344","64","47952","287712","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-09-04 06:12:17","254","2023-09-04 06:12:12","254","254","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter-PayloadRadiator/JoistLandinggear",4,"2",4,"4","139344","4448","71896","143792","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-09-04 06:12:15","254","2023-09-04 06:12:12","254","254","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter-CraneTrunk-ModuleLaunchpad",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:56:53","426","2022-12-29 12:47:56","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter-CraneTrunk-ModuleLaunchpad/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:56:51","426","2022-12-29 12:47:56","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ThrustCabinfilter/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:54:46","426","2022-12-29 12:47:00","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/MirrorCoilspring-YokeGearbox",3,"5",4,"4","158848","64","51691","3308192","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","54","10","0.82312997552741799750","2023-03-16 07:59:45","426","2022-12-29 12:48:55","503","470","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/MirrorCoilspring-YokeGearbox/JoistLandinggear",4,"3",4,"4","158848","2464","77533","1628192","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","18","6","0.82211434523692537489","2023-03-16 07:59:43","426","2022-12-29 12:48:55","503","473","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/CaissonPlumb",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:54:54","426","2022-12-29 12:49:50","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/CaissonPlumb/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:54:52","426","2022-12-29 12:49:50","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SlatBooster-ShockabsorberSuspension",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:55:05","426","2023-01-25 20:21:58","476","446","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/SlatBooster-ShockabsorberSuspension/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:55:03","426","2023-01-25 20:21:58","476","451","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/CraneTrunk-MirrorCoilspring-GrilleVolute",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:55:13","426","2022-12-29 12:50:43","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/CraneTrunk-MirrorCoilspring-GrilleVolute/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:55:11","426","2022-12-29 12:50:43","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/GroutLandinggear-PilasterCrane",3,"3",4,"4","141872","64","48795","292768","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-07-17 13:46:58","303","2023-07-17 13:46:54","303","303","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/GroutLandinggear-PilasterCrane/JoistLandinggear",4,"2",4,"4","141872","4448","73160","146320","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-07-17 13:46:56","303","2023-07-17 13:46:54","303","303","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/BackfillLintel",3,"4",4,"4","158848","64","42346","931616","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","14","3","0.67959330883110637859","2023-03-16 08:55:25","426","2022-12-29 12:51:36","503","461","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/BackfillLintel/JoistLandinggear",4,"2",4,"4","158848","4304","76181","457088","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","4","2","0.67988658639036684402","2023-03-16 08:55:23","426","2022-12-29 12:51:36","503","468","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapDifferential-CabinfilterGirder",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 08:55:25","426","2022-12-29 12:52:38","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapDifferential-CabinfilterGirder/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 08:55:23","426","2022-12-29 12:52:38","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/PlumbAltimeter",3,"4",4,"4","158848","64","43547","1219328","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","20","5","0.75934285114423682553","2023-11-19 11:57:21","178","2022-12-29 12:53:23","503","400","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/PlumbAltimeter/JoistLandinggear",4,"2",4,"4","158848","4304","75110","600880","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","6","3","0.76069764345626414592","2023-11-19 11:57:19","178","2022-12-29 12:53:23","503","396","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/JetengineSeatbelt",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 09:01:35","426","2022-12-29 12:54:35","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/JetengineSeatbelt/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 09:01:32","426","2022-12-29 12:54:35","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ClutchClutch",3,"8",4,"4","158848","64","61433","2703040","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","28","3","0.77914052326269681544","2023-03-16 09:01:59","426","2022-12-29 12:41:05","503","461","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ClutchClutch/JoistLandinggear",4,"2",4,"4","158848","4304","104587","1045872","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","4","0.86009760276592164242","2023-03-16 09:01:41","426","2022-12-29 12:41:05","503","488","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ClutchClutch-HoodFascia",3,"4",4,"4","143312","64","37474","599584","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50216149863905641245","2023-03-16 09:01:59","426","2023-02-23 16:11:40","447","435","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/ClutchClutch-HoodFascia/JoistLandinggear",4,"2",4,"4","143312","4304","73484","293936","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50220456153720537804","2023-03-16 09:01:57","426","2023-02-23 16:11:40","447","437","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapFairing-ModuleLaunchpad",3,"4",4,"4","143312","64","37474","599584","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50216149863905641245","2023-03-16 09:01:57","426","2023-01-23 13:06:07","478","447","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapFairing-ModuleLaunchpad/JoistLandinggear",4,"2",4,"4","143312","4304","73484","293936","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50220456153720537804","2023-03-16 09:01:55","426","2023-01-23 13:06:07","478","452","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapFairing-CraneAxle",3,"4",4,"4","158848","64","39416","630656","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.52668966916988025167","2023-03-16 09:02:09","426","2022-12-29 12:58:15","503","456","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/FlapFairing-CraneAxle/JoistLandinggear",4,"2",4,"4","158848","4304","77368","309472","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.52719470582152828043","2023-03-16 09:02:07","426","2022-12-29 12:58:15","503","465","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/MortarCrane-OilfilterTailpipe",3,"5",4,"4","158848","64","46592","3634144","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","68","13","0.91549481803692974191","2023-03-16 09:02:22","426","2022-12-29 13:00:48","503","472","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/MortarCrane-OilfilterTailpipe/JoistLandinggear",4,"3",4,"4","158848","2464","71303","1782576","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","22","7","0.91550205994022134260","2023-03-16 09:02:20","426","2022-12-29 13:00:48","503","475","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/LeafspringTailpipe-CabinfilterGirder",3,"3",4,"4","141872","64","48795","292768","2","{jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-03 07:30:41","378","2023-05-03 07:30:37","378","378","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/LeafspringTailpipe-CabinfilterGirder/JoistLandinggear",4,"2",4,"4","141872","4448","73160","146320","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","False","0","0","0.000000000000000000000000","2023-05-03 07:30:40","378","2023-05-03 07:30:37","378","378","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/LaunchpadThrust-ThrustCabinfilter",3,"4",4,"4","143312","64","37474","599584","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","8","2","0.50216149863905641245","2023-03-16 09:02:29","426","2023-01-23 13:01:52","478","447","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/LaunchpadThrust-ThrustCabinfilter/JoistLandinggear",4,"2",4,"4","143312","4304","73484","293936","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","2","1","0.50220456153720537804","2023-03-16 09:02:27","426","2023-01-23 13:01:52","478","452","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/PlumbOrbit-TierodFuelpump",3,"5",4,"4","158848","64","46768","2431936","3","{enc,jks,json}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","42","8","0.87372036106213321403","2023-03-16 09:03:14","426","2022-12-29 13:01:34","503","471","0","{NULL}"
"sample-bucket","FlapsStabilizer/SteeringrackOxygensensor/PlumbOrbit-TierodFuelpump/JoistLandinggear",4,"3",4,"4","158848","2464","70341","1195792","1","{jks}","1","{STANDARD_IA}","False","0","0.000000000000000000000000","True","14","4","0.87403829428529376346","2023-03-16 09:03:12","426","2022-12-29 13:01:34","503","476","0","{NULL}"
"sample-bucket","FlapsStabilizer/WindshieldPayload.BalljointGyroscope-MortarSpacecraft",2,"1",2,"2","112","112","112","112","1","{json}","1","{STANDARD_IA}","False","0","0.00000000000000000000","False","0","0","0.00000000000000000000","2023-11-12 10:04:06","185","2023-11-12 10:04:06","185","185","0","{NULL}"
